state,district,per_capita_income,period_start
Kerala,Kollam,87941.55,2024-01-01
Kerala,Kollam,88860.09,2024-02-01
Kerala,Kollam,89845.75,2024-03-01
Kerala,Kollam,89626.79,2024-04-01
Kerala,Kollam,89893.32,2024-05-01
Kerala,Kollam,90046.07,2024-06-01
Kerala,Kollam,90534.66,2024-07-01
Kerala,Kollam,90575.68,2024-08-01
Kerala,Kollam,90476.55,2024-09-01
Kerala,Kollam,90434.69,2024-10-01
Kerala,Kollam,91214.64,2024-11-01
Kerala,Kollam,91160.36,2024-12-01
Kerala,Kollam,92204.57,2025-01-01
Kerala,Kollam,93130.01,2025-02-01
Kerala,Kollam,93571.45,2025-03-01
Kerala,Kollam,94135.4,2025-04-01
Kerala,Kollam,94457.13,2025-05-01
Kerala,Kollam,95441.49,2025-06-01
Kerala,Kollam,95103.17,2025-07-01
Kerala,Kollam,94749.98,2025-08-01
Kerala,Kollam,94407.14,2025-09-01
Kerala,Kollam,95376.59,2025-10-01
Kerala,Kollam,95870.54,2025-11-01
Kerala,Kollam,95977.06,2025-12-01
Kerala,Kollam,97135.19,2026-01-01
Kerala,Kollam,97965.26,2026-02-01
Kerala,Kottayam,125542.84,2023-01-01
Kerala,Kottayam,125291.5,2023-02-01
Kerala,Kottayam,127153.49,2023-03-01
Kerala,Kottayam,128519.36,2023-04-01
Kerala,Kottayam,127649.21,2023-05-01
Kerala,Kottayam,128850.17,2023-06-01
Kerala,Kottayam,127323.81,2023-07-01
Kerala,Kottayam,128224.28,2023-08-01
Kerala,Kottayam,127726.69,2023-09-01
Kerala,Kottayam,130015.88,2023-10-01
Kerala,Kottayam,128897.17,2023-11-01
Kerala,Kottayam,131099.33,2023-12-01
Kerala,Kottayam,131783.3,2024-01-01
Kerala,Kottayam,133301.87,2024-02-01
Kerala,Kottayam,132022.59,2024-03-01
Kerala,Kottayam,132929.0,2024-04-01
Kerala,Kottayam,131943.35,2024-05-01
Kerala,Kottayam,132439.83,2024-06-01
Kerala,Kottayam,134834.47,2024-07-01
Kerala,Kottayam,132718.16,2024-08-01
Kerala,Kottayam,135431.61,2024-09-01
Kerala,Kottayam,132037.13,2024-10-01
Kerala,Kottayam,136743.16,2024-11-01
Kerala,Kottayam,137907.21,2024-12-01
Kerala,Kottayam,135310.89,2025-01-01
Kerala,Kottayam,138762.66,2025-02-01
Kerala,Kottayam,139156.49,2025-03-01
Kerala,Kottayam,139568.95,2025-04-01
Kerala,Kottayam,140938.64,2025-05-01
Kerala,Kottayam,140725.19,2025-06-01
Kerala,Kottayam,138330.81,2025-07-01
Kerala,Kottayam,139992.55,2025-08-01
Kerala,Kottayam,140340.74,2025-09-01
Kerala,Kottayam,141667.01,2025-10-01
Kerala,Kottayam,141371.76,2025-11-01
Kerala,Kottayam,141624.36,2025-12-01
Kerala,Kottayam,141776.88,2026-01-01
Kerala,Kottayam,147091.4,2026-02-01
Kerala,Kozhikode,70713.58,2023-01-01
Kerala,Kozhikode,71448.69,2023-02-01
Kerala,Kozhikode,70710.75,2023-03-01
Kerala,Kozhikode,71299.36,2023-04-01
Kerala,Kozhikode,71415.44,2023-05-01
Kerala,Kozhikode,72189.84,2023-06-01
Kerala,Kozhikode,73091.03,2023-07-01
Kerala,Kozhikode,73804.14,2023-08-01
Kerala,Kozhikode,74685.28,2023-09-01
Kerala,Kozhikode,75325.94,2023-10-01
Kerala,Kozhikode,75549.51,2023-11-01
Kerala,Kozhikode,76283.57,2023-12-01
Kerala,Kozhikode,76690.0,2024-01-01
Kerala,Kozhikode,76290.09,2024-02-01
Kerala,Kozhikode,76674.29,2024-03-01
Kerala,Kozhikode,77034.58,2024-04-01
Kerala,Kozhikode,77349.5,2024-05-01
Kerala,Kozhikode,77862.92,2024-06-01
Kerala,Kozhikode,78770.65,2024-07-01
Kerala,Kozhikode,80207.71,2024-08-01
Kerala,Kozhikode,80805.5,2024-09-01
Kerala,Kozhikode,81501.09,2024-10-01
Kerala,Kozhikode,82152.81,2024-11-01
Kerala,Kozhikode,82018.28,2024-12-01
Kerala,Kozhikode,82347.09,2025-01-01
Kerala,Kozhikode,83063.5,2025-02-01
Kerala,Kozhikode,82337.59,2025-03-01
Kerala,Kozhikode,82927.0,2025-04-01
Kerala,Kozhikode,83881.5,2025-05-01
Kerala,Kozhikode,84108.37,2025-06-01
Kerala,Kozhikode,85171.03,2025-07-01
Kerala,Kozhikode,86364.39,2025-08-01
Kerala,Kozhikode,87430.09,2025-09-01
Kerala,Kozhikode,87676.54,2025-10-01
Kerala,Kozhikode,88697.37,2025-11-01
Kerala,Kozhikode,88952.41,2025-12-01
Kerala,Kozhikode,89753.36,2026-01-01
Kerala,Kozhikode,89034.37,2026-02-01
Kerala,Malappuram,65394.69,2023-01-01
Kerala,Malappuram,65392.16,2023-02-01
Kerala,Malappuram,65516.59,2023-03-01
Kerala,Malappuram,65213.66,2023-04-01
Kerala,Malappuram,65584.51,2023-05-01
Kerala,Malappuram,65213.89,2023-06-01
Kerala,Malappuram,65180.64,2023-07-01
Kerala,Malappuram,66018.12,2023-08-01
Kerala,Malappuram,66606.57,2023-09-01
Kerala,Malappuram,66834.63,2023-10-01
Kerala,Malappuram,67732.37,2023-11-01
Kerala,Malappuram,67424.21,2023-12-01
Kerala,Malappuram,67956.15,2024-01-01
Kerala,Malappuram,67989.2,2024-02-01
Kerala,Malappuram,67973.06,2024-03-01
Kerala,Malappuram,67910.45,2024-04-01
Kerala,Malappuram,67659.49,2024-05-01
Kerala,Malappuram,67419.06,2024-06-01
Kerala,Malappuram,67919.92,2024-07-01
Kerala,Malappuram,68566.23,2024-08-01
Kerala,Malappuram,68485.83,2024-09-01
Kerala,Malappuram,69388.01,2024-10-01
Kerala,Malappuram,70223.46,2024-11-01
Kerala,Malappuram,70693.56,2024-12-01
Kerala,Malappuram,71111.59,2025-01-01
Kerala,Malappuram,70998.67,2025-02-01
Kerala,Malappuram,71062.86,2025-03-01
Kerala,Malappuram,70472.38,2025-04-01
Kerala,Malappuram,70460.42,2025-05-01
Kerala,Malappuram,70292.27,2025-06-01
Kerala,Malappuram,70567.18,2025-07-01
Kerala,Malappuram,70880.05,2025-08-01
Kerala,Malappuram,70977.31,2025-09-01
Kerala,Malappuram,71441.28,2025-10-01
Kerala,Malappuram,72717.76,2025-11-01
Kerala,Malappuram,73133.69,2025-12-01
Kerala,Malappuram,73484.04,2026-01-01
Kerala,Malappuram,73295.02,2026-02-01
Kerala,Thiruvananthapuram,120890.53,2023-01-01
Kerala,Thiruvananthapuram,121490.17,2023-02-01
Kerala,Thiruvananthapuram,122538.94,2023-03-01
Kerala,Thiruvananthapuram,124947.28,2023-04-01
Kerala,Thiruvananthapuram,123442.43,2023-05-01
Kerala,Thiruvananthapuram,127589.46,2023-06-01
Kerala,Thiruvananthapuram,126324.65,2023-07-01
Kerala,Thiruvananthapuram,127091.11,2023-08-01
Kerala,Thiruvananthapuram,127941.32,2023-09-01
Kerala,Thiruvananthapuram,128604.97,2023-10-01
Kerala,Thiruvananthapuram,128566.18,2023-11-01
Kerala,Thiruvananthapuram,128778.66,2023-12-01
Kerala,Thiruvananthapuram,133252.12,2024-01-01
Kerala,Thiruvananthapuram,134519.92,2024-02-01
Kerala,Thiruvananthapuram,133921.02,2024-03-01
Kerala,Thiruvananthapuram,134296.87,2024-04-01
Kerala,Thiruvananthapuram,138185.21,2024-05-01
Kerala,Thiruvananthapuram,137757.96,2024-06-01
Kerala,Thiruvananthapuram,136172.64,2024-07-01
Kerala,Thiruvananthapuram,136937.32,2024-08-01
Kerala,Thiruvananthapuram,137020.62,2024-09-01
Kerala,Thiruvananthapuram,137459.95,2024-10-01
Kerala,Thiruvananthapuram,140801.0,2024-11-01
Kerala,Thiruvananthapuram,141254.6,2024-12-01
Kerala,Thiruvananthapuram,143473.37,2025-01-01
Kerala,Thiruvananthapuram,144419.84,2025-02-01
Kerala,Thiruvananthapuram,146397.76,2025-03-01
Kerala,Thiruvananthapuram,146704.56,2025-04-01
Kerala,Thiruvananthapuram,150268.65,2025-05-01
Kerala,Thiruvananthapuram,150827.22,2025-06-01
Kerala,Thiruvananthapuram,148981.4,2025-07-01
Kerala,Thiruvananthapuram,150282.82,2025-08-01
Kerala,Thiruvananthapuram,149309.68,2025-09-01
Kerala,Thiruvananthapuram,152557.1,2025-10-01
Kerala,Thiruvananthapuram,154759.66,2025-11-01
Kerala,Thiruvananthapuram,156651.04,2025-12-01
Kerala,Thiruvananthapuram,156418.64,2026-01-01
Kerala,Thiruvananthapuram,159186.65,2026-02-01
Kerala,Thrissur,84642.49,2023-01-01
Kerala,Thrissur,84627.86,2023-02-01
Kerala,Thrissur,85200.85,2023-03-01
Kerala,Thrissur,84097.69,2023-04-01
Kerala,Thrissur,84605.43,2023-05-01
Kerala,Thrissur,84214.3,2023-06-01
Kerala,Thrissur,84108.85,2023-07-01
Kerala,Thrissur,83948.38,2023-08-01
Kerala,Thrissur,85874.25,2023-09-01
Kerala,Thrissur,84961.62,2023-10-01
Kerala,Thrissur,86077.2,2023-11-01
Kerala,Thrissur,87190.3,2023-12-01
Kerala,Thrissur,87647.72,2024-01-01
Kerala,Thrissur,88891.38,2024-02-01
Kerala,Thrissur,88324.43,2024-03-01
Kerala,Thrissur,87907.55,2024-04-01
Kerala,Thrissur,89018.11,2024-05-01
Kerala,Thrissur,89142.78,2024-06-01
Kerala,Thrissur,89667.19,2024-07-01
Kerala,Thrissur,88999.07,2024-08-01
Kerala,Thrissur,91478.77,2024-09-01
Kerala,Thrissur,90811.18,2024-10-01
Kerala,Thrissur,92988.53,2024-11-01
Kerala,Thrissur,91755.74,2024-12-01
Kerala,Thrissur,94044.31,2025-01-01
Kerala,Thrissur,92945.09,2025-02-01
Kerala,Thrissur,92858.24,2025-03-01
Kerala,Thrissur,93031.6,2025-04-01
Kerala,Thrissur,93069.18,2025-05-01
Kerala,Thrissur,94943.77,2025-06-01
Kerala,Thrissur,94070.15,2025-07-01
Kerala,Thrissur,93502.64,2025-08-01
Kerala,Thrissur,96082.64,2025-09-01
Kerala,Thrissur,97530.0,2025-10-01
Kerala,Thrissur,97602.67,2025-11-01
Kerala,Thrissur,99094.58,2025-12-01
Kerala,Thrissur,99404.81,2026-01-01
Kerala,Thrissur,99704.57,2026-02-01
Madhya Pradesh,Balaghat,33584.45,2023-01-01
Madhya Pradesh,Balaghat,33524.71,2023-02-01
Madhya Pradesh,Balaghat,33686.81,2023-03-01
Madhya Pradesh,Balaghat,34346.58,2023-04-01
Madhya Pradesh,Balaghat,34362.41,2023-05-01
Madhya Pradesh,Balaghat,34258.31,2023-06-01
Madhya Pradesh,Balaghat,34814.09,2023-07-01
Madhya Pradesh,Balaghat,35532.98,2023-08-01
Madhya Pradesh,Balaghat,34940.31,2023-09-01
Madhya Pradesh,Balaghat,35300.31,2023-10-01
Madhya Pradesh,Balaghat,35238.82,2023-11-01
Madhya Pradesh,Balaghat,35019.57,2023-12-01
Madhya Pradesh,Balaghat,35477.64,2024-01-01
Madhya Pradesh,Balaghat,34919.68,2024-02-01
Madhya Pradesh,Balaghat,34832.47,2024-03-01
Madhya Pradesh,Balaghat,35729.45,2024-04-01
Madhya Pradesh,Balaghat,35813.82,2024-05-01
Madhya Pradesh,Balaghat,36155.02,2024-06-01
Madhya Pradesh,Balaghat,36233.22,2024-07-01
Madhya Pradesh,Balaghat,36430.14,2024-08-01
Madhya Pradesh,Balaghat,36344.15,2024-09-01
Madhya Pradesh,Balaghat,36609.63,2024-10-01
Madhya Pradesh,Balaghat,36805.52,2024-11-01
Madhya Pradesh,Balaghat,36034.86,2024-12-01
Madhya Pradesh,Balaghat,35852.22,2025-01-01
Madhya Pradesh,Balaghat,36756.42,2025-02-01
Madhya Pradesh,Balaghat,36515.21,2025-03-01
Madhya Pradesh,Balaghat,36369.47,2025-04-01
Madhya Pradesh,Balaghat,36571.81,2025-05-01
Madhya Pradesh,Balaghat,36718.72,2025-06-01
Madhya Pradesh,Balaghat,37267.84,2025-07-01
Madhya Pradesh,Balaghat,37705.55,2025-08-01
Madhya Pradesh,Balaghat,37772.85,2025-09-01
Madhya Pradesh,Balaghat,37982.11,2025-10-01
Madhya Pradesh,Balaghat,38159.45,2025-11-01
Madhya Pradesh,Balaghat,37853.65,2025-12-01
Madhya Pradesh,Balaghat,37191.19,2026-01-01
Madhya Pradesh,Balaghat,37662.02,2026-02-01
Madhya Pradesh,Betul,39815.29,2023-01-01
Madhya Pradesh,Betul,40361.5,2023-02-01
Madhya Pradesh,Betul,39931.75,2023-03-01
Madhya Pradesh,Betul,40561.98,2023-04-01
Madhya Pradesh,Betul,40848.28,2023-05-01
Madhya Pradesh,Betul,41531.93,2023-06-01
Madhya Pradesh,Betul,41984.58,2023-07-01
Madhya Pradesh,Betul,41406.78,2023-08-01
Madhya Pradesh,Betul,42102.44,2023-09-01
Madhya Pradesh,Betul,41900.72,2023-10-01
Madhya Pradesh,Betul,41570.14,2023-11-01
Madhya Pradesh,Betul,42162.05,2023-12-01
Madhya Pradesh,Betul,42695.78,2024-01-01
Madhya Pradesh,Betul,43376.91,2024-02-01
Madhya Pradesh,Betul,43779.59,2024-03-01
Madhya Pradesh,Betul,43481.32,2024-04-01
Madhya Pradesh,Betul,44872.44,2024-05-01
Madhya Pradesh,Betul,44348.67,2024-06-01
Madhya Pradesh,Betul,44261.25,2024-07-01
Madhya Pradesh,Betul,45351.69,2024-08-01
Madhya Pradesh,Betul,44982.93,2024-09-01
Madhya Pradesh,Betul,45639.86,2024-10-01
Madhya Pradesh,Betul,45751.04,2024-11-01
Madhya Pradesh,Betul,46137.24,2024-12-01
Madhya Pradesh,Betul,46073.42,2025-01-01
Madhya Pradesh,Betul,46654.22,2025-02-01
Madhya Pradesh,Betul,47097.96,2025-03-01
Madhya Pradesh,Betul,47324.69,2025-04-01
Madhya Pradesh,Betul,48590.84,2025-05-01
Madhya Pradesh,Betul,48650.29,2025-06-01
Madhya Pradesh,Betul,48870.97,2025-07-01
Madhya Pradesh,Betul,48534.43,2025-08-01
Madhya Pradesh,Betul,48953.43,2025-09-01
Madhya Pradesh,Betul,48524.31,2025-10-01
Madhya Pradesh,Betul,48626.72,2025-11-01
Madhya Pradesh,Betul,48597.37,2025-12-01
Madhya Pradesh,Betul,49142.9,2026-01-01
Madhya Pradesh,Betul,50386.39,2026-02-01
Madhya Pradesh,Bhind,32030.14,2023-01-01
Madhya Pradesh,Bhind,32504.89,2023-02-01
Madhya Pradesh,Bhind,32331.41,2023-03-01
Madhya Pradesh,Bhind,32768.56,2023-04-01
Madhya Pradesh,Bhind,33086.04,2023-05-01
Madhya Pradesh,Bhind,33682.32,2023-06-01
Madhya Pradesh,Bhind,33766.27,2023-07-01
Madhya Pradesh,Bhind,34257.96,2023-08-01
Madhya Pradesh,Bhind,34592.23,2023-09-01
Madhya Pradesh,Bhind,34189.34,2023-10-01
Madhya Pradesh,Bhind,34236.72,2023-11-01
Madhya Pradesh,Bhind,34706.85,2023-12-01
Madhya Pradesh,Bhind,34594.55,2024-01-01
Madhya Pradesh,Bhind,34589.15,2024-02-01
Madhya Pradesh,Bhind,35019.18,2024-03-01
Madhya Pradesh,Bhind,34681.73,2024-04-01
Madhya Pradesh,Bhind,35121.52,2024-05-01
Madhya Pradesh,Bhind,35662.64,2024-06-01
Madhya Pradesh,Bhind,35823.75,2024-07-01
Madhya Pradesh,Bhind,36229.38,2024-08-01
Madhya Pradesh,Bhind,36350.21,2024-09-01
Madhya Pradesh,Bhind,36776.71,2024-10-01
Madhya Pradesh,Bhind,36473.78,2024-11-01
Madhya Pradesh,Bhind,36933.05,2024-12-01
Madhya Pradesh,Bhind,36551.26,2025-01-01
Madhya Pradesh,Bhind,37022.52,2025-02-01
Madhya Pradesh,Bhind,37067.5,2025-03-01
Madhya Pradesh,Bhind,37031.9,2025-04-01
Madhya Pradesh,Bhind,37971.19,2025-05-01
Madhya Pradesh,Bhind,37975.53,2025-06-01
Madhya Pradesh,Bhind,38752.68,2025-07-01
Madhya Pradesh,Bhind,39074.45,2025-08-01
Madhya Pradesh,Bhind,39330.81,2025-09-01
Madhya Pradesh,Bhind,39425.79,2025-10-01
Madhya Pradesh,Bhind,39136.25,2025-11-01
Madhya Pradesh,Bhind,38935.22,2025-12-01
Madhya Pradesh,Bhind,38941.31,2026-01-01
Madhya Pradesh,Bhind,39524.09,2026-02-01
Madhya Pradesh,Chhindwara,35035.5,2023-01-01
Madhya Pradesh,Chhindwara,35401.93,2023-02-01
Madhya Pradesh,Chhindwara,36162.45,2023-03-01
Madhya Pradesh,Chhindwara,36127.48,2023-04-01
Madhya Pradesh,Chhindwara,36408.74,2023-05-01
Madhya Pradesh,Chhindwara,37147.75,2023-06-01
Madhya Pradesh,Chhindwara,37145.49,2023-07-01
Madhya Pradesh,Chhindwara,37839.1,2023-08-01
Madhya Pradesh,Chhindwara,37935.81,2023-09-01
Madhya Pradesh,Chhindwara,37751.31,2023-10-01
Madhya Pradesh,Chhindwara,38275.72,2023-11-01
Madhya Pradesh,Chhindwara,38169.9,2023-12-01
Madhya Pradesh,Chhindwara,38432.66,2024-01-01
Madhya Pradesh,Chhindwara,38819.61,2024-02-01
Madhya Pradesh,Chhindwara,38948.62,2024-03-01
Madhya Pradesh,Chhindwara,39564.55,2024-04-01
Madhya Pradesh,Chhindwara,39587.81,2024-05-01
Madhya Pradesh,Chhindwara,40184.3,2024-06-01
Madhya Pradesh,Chhindwara,40477.92,2024-07-01
Madhya Pradesh,Chhindwara,40471.34,2024-08-01
Madhya Pradesh,Chhindwara,40503.16,2024-09-01
Madhya Pradesh,Chhindwara,40998.74,2024-10-01
Madhya Pradesh,Chhindwara,40692.14,2024-11-01
Madhya Pradesh,Chhindwara,41507.79,2024-12-01
Madhya Pradesh,Chhindwara,41486.08,2025-01-01
Madhya Pradesh,Chhindwara,41499.45,2025-02-01
Madhya Pradesh,Chhindwara,41810.49,2025-03-01
Madhya Pradesh,Chhindwara,42469.07,2025-04-01
Madhya Pradesh,Chhindwara,42960.45,2025-05-01
Madhya Pradesh,Chhindwara,43106.11,2025-06-01
Madhya Pradesh,Chhindwara,44091.97,2025-07-01
Madhya Pradesh,Chhindwara,44445.69,2025-08-01
Madhya Pradesh,Chhindwara,44596.12,2025-09-01
Madhya Pradesh,Chhindwara,44156.3,2025-10-01
Madhya Pradesh,Chhindwara,44314.95,2025-11-01
Madhya Pradesh,Chhindwara,44899.57,2025-12-01
Madhya Pradesh,Chhindwara,44495.34,2026-01-01
Madhya Pradesh,Chhindwara,45296.86,2026-02-01
Madhya Pradesh,Damoh,28020.52,2023-01-01
Madhya Pradesh,Damoh,28185.81,2023-02-01
Madhya Pradesh,Damoh,28325.53,2023-03-01
Madhya Pradesh,Damoh,27794.27,2023-04-01
Madhya Pradesh,Damoh,27863.04,2023-05-01
Madhya Pradesh,Damoh,28289.55,2023-06-01
Madhya Pradesh,Damoh,27578.69,2023-07-01
Madhya Pradesh,Damoh,27941.46,2023-08-01
Madhya Pradesh,Damoh,28377.12,2023-09-01
Madhya Pradesh,Damoh,28298.03,2023-10-01
Madhya Pradesh,Damoh,28449.54,2023-11-01
Madhya Pradesh,Damoh,29207.69,2023-12-01
Madhya Pradesh,Damoh,28673.67,2024-01-01
Madhya Pradesh,Damoh,28820.29,2024-02-01
Madhya Pradesh,Damoh,29417.44,2024-03-01
Madhya Pradesh,Damoh,28918.09,2024-04-01
Madhya Pradesh,Damoh,29369.63,2024-05-01
Madhya Pradesh,Damoh,28612.6,2024-06-01
Madhya Pradesh,Damoh,28933.98,2024-07-01
Madhya Pradesh,Damoh,29334.6,2024-08-01
Madhya Pradesh,Damoh,29235.96,2024-09-01
Madhya Pradesh,Damoh,29205.91,2024-10-01
Madhya Pradesh,Damoh,29310.58,2024-11-01
Madhya Pradesh,Damoh,29719.31,2024-12-01
Madhya Pradesh,Damoh,30256.16,2025-01-01
Madhya Pradesh,Damoh,30087.15,2025-02-01
Madhya Pradesh,Damoh,29870.06,2025-03-01
Madhya Pradesh,Damoh,30055.64,2025-04-01
Madhya Pradesh,Damoh,30313.72,2025-05-01
Madhya Pradesh,Damoh,30278.41,2025-06-01
Madhya Pradesh,Damoh,29757.82,2025-07-01
Madhya Pradesh,Damoh,29930.1,2025-08-01
Madhya Pradesh,Damoh,30465.0,2025-09-01
Madhya Pradesh,Damoh,30407.73,2025-10-01
Madhya Pradesh,Damoh,30664.12,2025-11-01
Madhya Pradesh,Damoh,30800.2,2025-12-01
Madhya Pradesh,Damoh,31645.98,2026-01-01
Madhya Pradesh,Damoh,31793.77,2026-02-01
Madhya Pradesh,Datia,25417.01,2023-01-01
Madhya Pradesh,Datia,25408.37,2023-02-01
Madhya Pradesh,Datia,25550.08,2023-03-01
Madhya Pradesh,Datia,26144.19,2023-04-01
Madhya Pradesh,Datia,26214.01,2023-05-01
Madhya Pradesh,Datia,26193.16,2023-06-01
Madhya Pradesh,Datia,26644.06,2023-07-01
Madhya Pradesh,Datia,26940.7,2023-08-01
Madhya Pradesh,Datia,27201.09,2023-09-01
Madhya Pradesh,Datia,27202.81,2023-10-01
Madhya Pradesh,Datia,27290.86,2023-11-01
Madhya Pradesh,Datia,26951.83,2023-12-01
Madhya Pradesh,Datia,26690.1,2024-01-01
Madhya Pradesh,Datia,26793.17,2024-02-01
Madhya Pradesh,Datia,27275.72,2024-03-01
Madhya Pradesh,Datia,27583.17,2024-04-01
Madhya Pradesh,Datia,27542.17,2024-05-01
Madhya Pradesh,Datia,27892.07,2024-06-01
Madhya Pradesh,Datia,28693.44,2024-07-01
Madhya Pradesh,Datia,28600.52,2024-08-01
Madhya Pradesh,Datia,28671.11,2024-09-01
Madhya Pradesh,Datia,29005.98,2024-10-01
Madhya Pradesh,Datia,28899.88,2024-11-01
Madhya Pradesh,Datia,28872.88,2024-12-01
Madhya Pradesh,Datia,28640.76,2025-01-01
Madhya Pradesh,Datia,29170.75,2025-02-01
Madhya Pradesh,Datia,29009.78,2025-03-01
Madhya Pradesh,Datia,28919.48,2025-04-01
Madhya Pradesh,Datia,29582.49,2025-05-01
Madhya Pradesh,Datia,29625.54,2025-06-01
Madhya Pradesh,Datia,30443.42,2025-07-01
Madhya Pradesh,Datia,30182.45,2025-08-01
Madhya Pradesh,Datia,30527.3,2025-09-01
Madhya Pradesh,Datia,30838.14,2025-10-01
Madhya Pradesh,Datia,30267.63,2025-11-01
Madhya Pradesh,Datia,30308.3,2025-12-01
Madhya Pradesh,Datia,30640.75,2026-01-01
Madhya Pradesh,Datia,30604.95,2026-02-01
Madhya Pradesh,Dewas,49759.44,2023-01-01
Madhya Pradesh,Dewas,51419.37,2023-02-01
Madhya Pradesh,Dewas,51422.98,2023-03-01
Madhya Pradesh,Dewas,51346.03,2023-04-01
Madhya Pradesh,Dewas,51498.56,2023-05-01
Madhya Pradesh,Dewas,52639.07,2023-06-01
Madhya Pradesh,Dewas,52685.63,2023-07-01
Madhya Pradesh,Dewas,52671.24,2023-08-01
Madhya Pradesh,Dewas,51773.76,2023-09-01
Madhya Pradesh,Dewas,50987.89,2023-10-01
Madhya Pradesh,Dewas,51598.37,2023-11-01
Madhya Pradesh,Dewas,51939.76,2023-12-01
Madhya Pradesh,Dewas,52709.43,2024-01-01
Madhya Pradesh,Dewas,52911.45,2024-02-01
Madhya Pradesh,Dewas,53029.89,2024-03-01
Madhya Pradesh,Dewas,52485.43,2024-04-01
Madhya Pradesh,Dewas,52715.15,2024-05-01
Madhya Pradesh,Dewas,53989.26,2024-06-01
Madhya Pradesh,Dewas,53339.89,2024-07-01
Madhya Pradesh,Dewas,53541.71,2024-08-01
Madhya Pradesh,Dewas,53147.15,2024-09-01
Madhya Pradesh,Dewas,53130.2,2024-10-01
Madhya Pradesh,Dewas,52995.28,2024-11-01
Madhya Pradesh,Dewas,53527.76,2024-12-01
Madhya Pradesh,Dewas,54159.37,2025-01-01
Madhya Pradesh,Dewas,54636.75,2025-02-01
Madhya Pradesh,Dewas,54200.92,2025-03-01
Madhya Pradesh,Dewas,53900.31,2025-04-01
Madhya Pradesh,Dewas,55136.58,2025-05-01
Madhya Pradesh,Dewas,55995.17,2025-06-01
Madhya Pradesh,Dewas,55842.67,2025-07-01
Madhya Pradesh,Dewas,54411.57,2025-08-01
Madhya Pradesh,Dewas,55189.5,2025-09-01
Madhya Pradesh,Dewas,55318.49,2025-10-01
Madhya Pradesh,Dewas,55397.23,2025-11-01
Madhya Pradesh,Dewas,55537.63,2025-12-01
Madhya Pradesh,Dewas,55673.97,2026-01-01
Madhya Pradesh,Dewas,56388.5,2026-02-01
Madhya Pradesh,Dhar,45288.92,2023-01-01
Madhya Pradesh,Dhar,46005.38,2023-02-01
Madhya Pradesh,Dhar,46779.32,2023-03-01
Madhya Pradesh,Dhar,46907.23,2023-04-01
Madhya Pradesh,Dhar,47292.04,2023-05-01
Madhya Pradesh,Dhar,47570.33,2023-06-01
Madhya Pradesh,Dhar,47117.26,2023-07-01
Madhya Pradesh,Dhar,47062.34,2023-08-01
Madhya Pradesh,Dhar,47701.95,2023-09-01
Madhya Pradesh,Dhar,47148.3,2023-10-01
Madhya Pradesh,Dhar,47011.62,2023-11-01
Madhya Pradesh,Dhar,47785.72,2023-12-01
Madhya Pradesh,Dhar,48082.13,2024-01-01
Madhya Pradesh,Dhar,47991.89,2024-02-01
Madhya Pradesh,Dhar,48460.23,2024-03-01
Madhya Pradesh,Dhar,49398.03,2024-04-01
Madhya Pradesh,Dhar,49447.22,2024-05-01
Madhya Pradesh,Dhar,49781.49,2024-06-01
Madhya Pradesh,Dhar,49481.61,2024-07-01
Madhya Pradesh,Dhar,49891.0,2024-08-01
Madhya Pradesh,Dhar,49175.32,2024-09-01
Madhya Pradesh,Dhar,49591.17,2024-10-01
Madhya Pradesh,Dhar,49744.88,2024-11-01
Madhya Pradesh,Dhar,49794.06,2024-12-01
Madhya Pradesh,Dhar,50483.9,2025-01-01
Madhya Pradesh,Dhar,50281.06,2025-02-01
Madhya Pradesh,Dhar,51407.05,2025-03-01
Madhya Pradesh,Dhar,51079.16,2025-04-01
Madhya Pradesh,Dhar,51631.07,2025-05-01
Madhya Pradesh,Dhar,52084.99,2025-06-01
Madhya Pradesh,Dhar,51816.13,2025-07-01
Madhya Pradesh,Dhar,52300.71,2025-08-01
Madhya Pradesh,Dhar,51645.16,2025-09-01
Madhya Pradesh,Dhar,51622.68,2025-10-01
Madhya Pradesh,Dhar,52112.64,2025-11-01
Madhya Pradesh,Dhar,51899.81,2025-12-01
Madhya Pradesh,Dhar,52510.54,2026-01-01
Madhya Pradesh,Dhar,53420.25,2026-02-01
Madhya Pradesh,Guna,34303.11,2023-01-01
Madhya Pradesh,Guna,33971.34,2023-02-01
Madhya Pradesh,Guna,33878.31,2023-03-01
Madhya Pradesh,Guna,34388.65,2023-04-01
Madhya Pradesh,Guna,34483.82,2023-05-01
Madhya Pradesh,Guna,34599.16,2023-06-01
Madhya Pradesh,Guna,33948.41,2023-07-01
Madhya Pradesh,Guna,34825.17,2023-08-01
Madhya Pradesh,Guna,34925.64,2023-09-01
Madhya Pradesh,Guna,35361.5,2023-10-01
Madhya Pradesh,Guna,35408.37,2023-11-01
Madhya Pradesh,Guna,35406.55,2023-12-01
Madhya Pradesh,Guna,36428.38,2024-01-01
Madhya Pradesh,Guna,36163.99,2024-02-01
Madhya Pradesh,Guna,36072.26,2024-03-01
Madhya Pradesh,Guna,36396.0,2024-04-01
Madhya Pradesh,Guna,36404.04,2024-05-01
Madhya Pradesh,Guna,36671.73,2024-06-01
Madhya Pradesh,Guna,36015.79,2024-07-01
Madhya Pradesh,Guna,36522.41,2024-08-01
Madhya Pradesh,Guna,37316.84,2024-09-01
